ID,tsne   dim 1,tsne dim 2,Cluster
SRR11605054.2156,-20.19966,-10.473168,2
SRR11605054.2157,-9.464979,-16.590578,-1
SRR11605054.2158,-25.63602,2.6424751,4
SRR11605054.2159,10.567755,-21.39464,12
SRR11605054.2160,-0.68162477,-22.110834,-1
SRR11605054.2161,-20.18046,-22.403444,7
SRR11605054.2162,10.412689,-3.155088,-1
SRR11605054.2163,-7.970414,1.4765785,3
SRR11605054.2164,18.695744,-1.3976554,12
SRR11605054.2165,-23.3294,6.5755587,4
SRR11605054.2166,-6.6177835,2.9384558,-1
SRR11605054.2167,-24.45159,-8.001252,2
SRR11605054.2168,-3.2740424,15.03814,-1
SRR11605054.2169,10.579067,-21.414001,12
SRR11605054.2170,11.396828,8.842836,-1
SRR11605054.2171,16.095507,-1.1342413,12
SRR11605054.2172,1.4185946,-15.013275,-1
SRR11605054.2173,-2.6498897,-0.86338717,3
SRR11605054.2174,11.667568,9.174242,-1
SRR11605054.2175,-9.521696,26.14066,1
SRR11605054.2176,-10.6882,-10.824317,9
SRR11605054.2177,-24.328762,-10.832752,2
SRR11605054.2178,-12.953389,-11.022042,9
SRR11605054.2179,6.6744227,-6.0553627,-1
SRR11605054.2180,-25.014074,-10.8391,2
SRR11605054.2181,-15.726389,27.754099,1
SRR11605054.2182,-13.189028,25.730633,1
SRR11605054.2183,-5.453273,-5.7088566,3
SRR11605054.2184,22.511656,16.39569,11
SRR11605054.2185,-24.004637,4.5582414,4
SRR11605054.2186,-4.0316243,-13.227461,9
SRR11605054.2187,17.794153,1.8885267,12
SRR11605054.2188,16.94582,-6.9473176,12
SRR11605054.2189,21.350885,16.743498,11
SRR11605054.2190,19.614445,-3.3001695,12
SRR11605054.2191,6.6744227,-6.0553627,-1
SRR11605054.2192,-23.446198,-10.176548,2
SRR11605054.2193,-18.3682,-21.260286,7
SRR11605054.2194,-9.023452,-15.662963,-1
SRR11605054.2195,8.440616,9.473524,-1
SRR11605054.2196,12.687082,12.873413,-1
SRR11605054.2197,-18.058262,-21.16073,7
SRR11605054.2198,12.865766,-16.852652,-1
SRR11605054.2199,-11.427016,26.845308,1
SRR11605054.2200,-11.910513,28.200836,1
SRR11605054.2201,-10.912462,-1.9246267,3
SRR11605054.2202,-11.785753,24.470592,1
SRR11605054.2203,18.504158,3.195448,12
SRR11605054.2204,10.708872,-22.681099,12
SRR11605054.2205,10.578421,-21.413286,12
SRR11605054.2206,-17.802977,-2.0518339,5
SRR11605054.2207,4.6453643,-1.2812206,-1
SRR11605054.2208,-9.066928,-22.846943,6
SRR11605054.2209,-6.3779693,15.663027,0
SRR11605054.2210,-14.75176,23.694836,1
SRR11605054.2211,-9.066928,-22.846943,6
SRR11605054.2212,-11.432176,23.45698,1
SRR11605054.2213,-4.928179,-4.265993,3
SRR11605054.2214,-14.612573,27.106262,1
SRR11605054.2215,15.621544,4.661256,12
SRR11605054.2216,7.160005,20.142822,8
SRR11605054.2217,-7.653383,15.121208,0
SRR11605054.2218,10.631222,-2.9606936,-1
SRR11605054.2219,8.035168,9.386436,-1
SRR11605054.2220,10.667924,-3.6741288,-1
SRR11605054.2221,-5.9902062,0.85425395,-1
SRR11605054.2222,-6.9193316,-4.125524,3
SRR11605054.2223,-6.943406,-4.114335,3
SRR11605054.2224,-16.898394,-21.989828,7
SRR11605054.2225,-9.373052,-9.467055,-1
SRR11605054.2226,18.82294,3.3932946,12
SRR11605054.2227,-13.016067,23.977142,1
SRR11605054.2228,11.024573,16.689882,-1
SRR11605054.2229,25.222136,7.5941415,10
SRR11605054.2230,-10.195575,23.283285,1
SRR11605054.2231,-23.707703,-10.486742,2
SRR11605054.2232,21.413029,15.550817,11
SRR11605054.2233,18.006466,23.213661,11
SRR11605054.2234,9.034724,19.21205,8
SRR11605054.2235,-13.028735,22.044676,1
SRR11605054.2236,-7.7931094,-22.558619,6
SRR11605054.2237,-10.448429,-10.133291,9
SRR11605054.2238,-11.455476,-22.690775,6
SRR11605054.2239,17.474537,-0.9814482,12
SRR11605054.2240,19.91011,4.011674,12
SRR11605054.2241,7.586984,9.29756,-1
SRR11605054.2242,3.2545507,13.7049885,-1
SRR11605054.2243,1.2873164,-7.2016125,-1
SRR11605054.2244,10.578672,-21.413706,12
SRR11605054.2245,-0.68162477,-22.110834,-1
SRR11605054.2246,-2.8884742,-6.4945626,3
SRR11605054.2247,-11.910513,28.200836,1
SRR11605054.2248,18.580587,19.137352,11
SRR11605054.2249,-14.185591,24.109537,1
SRR11605054.2250,10.580217,-21.41499,12
SRR11605054.2251,21.350885,16.743498,11
SRR11605054.2252,-10.574404,-13.217103,9
SRR11605054.2253,3.3958168,13.658288,-1
SRR11605054.2254,10.338041,-20.923992,12
SRR11605054.2255,-17.762217,-1.9833107,5
SRR11605054.2256,-23.599634,-10.314757,2
SRR11605054.2257,10.578602,-21.413713,12
SRR11605054.2258,-20.832935,-8.4194355,2
SRR11605054.2259,10.578913,-21.4138,12
SRR11605054.2260,-10.6881895,-10.824305,9
SRR11605054.2261,3.348836,4.4739203,-1
SRR11605054.2262,14.5608425,3.3805828,12
SRR11605054.2263,-10.580803,-21.93208,6
SRR11605054.2264,-6.4934645,2.8520045,-1
SRR11605054.2265,-19.766602,-18.017057,-1
SRR11605054.2266,-24.724236,2.5464811,4
SRR11605054.2267,17.927473,8.654887,12
SRR11605054.2268,2.477425,-24.138012,-1
SRR11605054.2269,-18.073864,-4.0552535,5
SRR11605054.2270,-10.501128,-22.231976,6
SRR11605054.2271,-21.753664,6.206043,4
SRR11605054.2272,-3.1926591,-14.943992,9
SRR11605054.2273,-19.942547,-10.132666,-1
SRR11605054.2274,-4.715727,0.45576394,3
SRR11605054.2275,-25.343187,5.866847,4
SRR11605054.2276,-23.756948,-11.882158,2
SRR11605054.2277,-14.749619,22.680391,1
SRR11605054.2278,-8.333893,-14.042346,9
SRR11605054.2279,11.18348,14.703883,-1
SRR11605054.2280,18.45204,-8.743738,12
SRR11605054.2281,20.443272,15.297098,11
SRR11605054.2282,10.579409,-21.414188,12
SRR11605054.2283,-19.683838,-22.062296,7
SRR11605054.2284,19.665253,4.502646,12
SRR11605054.2285,-17.8027,-2.0515053,5
SRR11605054.2286,-17.1765,-3.854403,5
SRR11605054.2287,-17.190603,-3.004074,5
SRR11605054.2288,-0.43270922,-22.248217,-1
SRR11605054.2289,10.5788765,-21.414024,12
SRR11605054.2290,15.424919,-6.8103642,12
SRR11605054.2291,10.043483,1.6312099,-1
SRR11605054.2292,11.956697,5.7573256,-1
SRR11605054.2293,-1.8436403,-7.876872,-1
SRR11605054.2294,-22.874098,-11.146157,2
SRR11605054.2295,4.2998934,4.971587,-1
SRR11605054.2296,10.631304,-3.743358,-1
SRR11605054.2297,-9.658851,28.490637,1
SRR11605054.2298,-8.057079,27.626146,1
SRR11605054.2299,-8.558501,3.5478525,-1
SRR11605054.2300,10.578733,-21.412285,12
SRR11605054.2301,19.75502,-8.059381,12
SRR11605054.2302,14.903446,7.1065354,12
SRR11605054.2303,-16.898394,-21.989828,7
SRR11605054.2304,19.642809,22.097008,11
SRR11605054.2305,19.384735,22.834791,11
SRR11605054.2306,14.909142,18.75161,-1
SRR11605054.2307,9.608812,-20.962997,12
SRR11605054.2308,19.658878,22.09488,11
SRR11605054.2309,18.591585,-10.264345,12
SRR11605054.2310,1.4460901,-8.371868,-1
SRR11605054.2311,6.4338655,-6.0993314,-1
SRR11605054.2312,3.4051726,13.65439,-1
SRR11605054.2313,-6.8248653,-23.177238,-1
SRR11605054.2314,-6.8248653,-23.177238,-1
SRR11605054.2315,9.611666,-20.97347,12
SRR11605054.2316,-14.485673,29.749327,1
SRR11605054.2317,11.136884,14.440468,-1
SRR11605054.2318,12.692446,12.867419,-1
SRR11605054.2319,-16.035856,-1.6025729,5
SRR11605054.2320,9.612856,-20.97771,12
SRR11605054.2321,-7.0337696,15.725387,0
SRR11605054.2322,-18.148655,-2.1381927,5
SRR11605054.2323,-15.561705,24.947517,1
SRR11605054.2324,-19.040354,-23.541357,7
SRR11605054.2325,-24.35156,4.5612264,4
SRR11605054.2326,16.938625,8.078242,12
SRR11605054.2327,-2.2559853,-5.763167,3
SRR11605054.2328,16.517372,-5.942534,12
SRR11605054.2329,-12.891589,-12.763247,9
SRR11605054.2330,-4.4794455,-16.511843,9
SRR11605054.2331,9.759283,-21.673937,12
SRR11605054.2332,1.4460707,-8.3718605,-1
SRR11605054.2333,-24.315577,4.5644474,4
SRR11605054.2334,-17.228775,-3.8086288,5
SRR11605054.2335,23.999012,10.557844,10
SRR11605054.2336,-20.687311,-11.447742,2
SRR11605054.2337,14.279118,-10.012227,12
SRR11605054.2338,7.1750393,20.137274,8
SRR11605054.2339,-8.432943,-1.8728366,3
SRR11605054.2340,23.02614,8.577716,10
SRR11605054.2341,25.208601,7.593398,10
SRR11605054.2342,-20.17147,-0.23336013,5
SRR11605054.2343,5.918537,20.734055,8
SRR11605054.2344,-16.360987,-3.1767313,5
SRR11605054.2345,-8.238572,14.753691,0
SRR11605054.2346,9.759251,-21.67405,12
SRR11605054.2347,9.759319,-21.6745,12
SRR11605054.2348,-19.294994,-22.31595,7
SRR11605054.2349,-7.4474683,-1.4214135,3
SRR11605054.2350,9.60812,-20.960802,12
SRR11605054.2351,-3.479831,-22.370752,-1
SRR11605054.2352,-20.13066,-22.599028,7
SRR11605054.2353,-24.204428,5.6310573,4
SRR11605054.2354,-18.175642,-2.077116,5
SRR11605054.2355,-23.00293,4.82844,4
SRR11605054.2356,-0.9873606,-3.1211762,3
SRR11605054.2357,5.918544,20.734053,8
SRR11605054.2358,-9.027628,-15.665143,-1
SRR11605054.2359,-10.440813,25.792688,1
SRR11605054.2360,-15.010832,22.19322,1
SRR11605054.2361,9.611279,-20.972113,12
SRR11605054.2362,16.12947,13.511219,-1
SRR11605054.2363,16.886007,-6.923701,12
SRR11605054.2364,-3.8147893,-22.41246,-1
SRR11605054.2365,4.1254163,1.8870977,-1
SRR11605054.2366,-1.9230428,-0.23931153,3
SRR11605054.2367,-14.385212,24.783236,1
SRR11605054.2368,17.762436,4.557366,12
SRR11605054.2369,-11.665977,-24.626448,-1
SRR11605054.2370,12.676559,1.2296655,-1
SRR11605054.2371,9.61056,-20.969206,12
SRR11605054.2372,9.759636,-21.675703,12
SRR11605054.2373,-7.6646833,15.1286335,0
SRR11605054.2374,16.17655,-1.2308497,12
SRR11605054.2375,11.66928,-7.2558246,-1
SRR11605054.2376,11.136884,14.440468,-1
SRR11605054.2377,-23.05526,2.3908808,4
SRR11605054.2378,19.610235,-5.248172,12
SRR11605054.2379,18.730228,-10.585121,-1
SRR11605054.2380,-2.227638,-21.791454,-1
SRR11605054.2381,-1.9437511,-23.561234,-1
SRR11605054.2382,18.845798,-6.3704967,12
SRR11605054.2383,-23.259878,3.031819,4
SRR11605054.2384,15.859765,17.282593,11
SRR11605054.2385,-5.376433,-14.033722,9
SRR11605054.2386,18.075457,-9.860904,12
SRR11605054.2387,9.653961,5.4167566,-1
SRR11605054.2388,19.64268,-3.2560298,12
SRR11605054.2389,-6.396105,15.658519,0
SRR11605054.2390,-24.31571,4.564474,4
SRR11605054.2391,25.46628,8.689763,10
SRR11605054.2392,-3.1997042,-14.943494,9
SRR11605054.2393,25.073156,6.9597273,10
SRR11605054.2394,9.759341,-21.674849,12
SRR11605054.2395,-5.8039656,-6.245042,3
SRR11605054.2396,19.658878,22.09488,11
SRR11605054.2397,-13.371035,27.370644,1
SRR11605054.2398,17.882326,8.614301,12
SRR11605054.2399,17.283682,-7.362454,12
SRR11605054.2400,9.610159,5.486728,-1
SRR11605054.2401,-12.165403,20.363781,1
SRR11605054.2402,-23.583147,-10.363759,2
SRR11605054.2403,16.885952,-6.9236894,12
SRR11605054.2404,-25.627066,2.6279864,4
SRR11605054.2405,-24.356895,4.5630336,4
SRR11605054.2406,-24.204514,5.6311064,4
SRR11605054.2407,-25.926071,3.8113475,4
SRR11605054.2408,-3.1977432,-14.983847,9
SRR11605054.2409,3.9584763,1.9532187,-1
SRR11605054.2410,4.9795747,-4.934715,-1
SRR11605054.2411,9.616439,-20.992352,12
SRR11605054.2412,-15.697604,27.874046,1
SRR11605054.2413,5.3004074,-4.3665056,-1
SRR11605054.2414,-0.6693667,-22.119549,-1
SRR11605054.2415,18.345245,-7.9444237,12
SRR11605054.2416,8.068007,3.3388393,-1
SRR11605054.2417,11.12972,14.506319,-1
SRR11605054.2418,18.20617,4.3775234,12
SRR11605054.2419,-9.871495,25.936201,1
SRR11605054.2420,-10.544933,-11.440992,9
SRR11605054.2421,12.819732,-19.430597,-1
SRR11605054.2422,-3.197736,-14.983851,9
SRR11605054.2423,9.759838,-21.677061,12
SRR11605054.2424,-14.485673,29.749365,1
SRR11605054.2425,-9.063502,14.099846,0
SRR11605054.2426,-4.006424,-13.214534,9
SRR11605054.2427,9.611591,-20.973177,12
SRR11605054.2428,-7.8839264,15.898305,0
SRR11605054.2429,-8.424926,15.76066,0
SRR11605054.2430,1.5164306,0.6144875,-1
SRR11605054.2431,19.658878,22.09488,11
SRR11605054.2432,10.41998,-3.1753116,-1
SRR11605054.2433,-19.294994,-22.31595,7
SRR11605054.2434,-18.148655,-2.1381927,5
SRR11605054.2435,-20.027931,-18.906942,7
SRR11605054.2436,-5.8039656,-6.245042,3
SRR11605054.2437,-3.9789724,-13.145062,9
SRR11605054.2438,9.611356,-20.972162,12
SRR11605054.2439,4.8811364,-11.372963,-1
SRR11605054.2440,9.608826,-20.962757,12
SRR11605054.2441,7.1750393,20.137274,8
SRR11605054.2442,-3.7014673,-6.186248,3
SRR11605054.2443,5.6624227,-9.686745,-1
SRR11605054.2444,16.910032,-7.5973964,12
SRR11605054.2445,16.144642,-8.1032915,12
SRR11605054.2446,0.88759106,-2.3294775,-1
SRR11605054.2447,17.283682,-7.362454,12
SRR11605054.2448,6.458167,-6.105413,-1
SRR11605054.2449,8.440328,9.4730215,-1
SRR11605054.2450,-24.056723,-10.438136,2
SRR11605054.2451,-18.175642,-2.077116,5
SRR11605054.2452,-9.027297,-22.722197,6
SRR11605054.2453,21.35337,16.733555,11
SRR11605054.2454,10.651083,-2.9759705,-1
SRR11605054.2455,-17.63327,-22.215837,7
SRR11605054.2456,-8.713109,-1.3187885,3
SRR11605054.2457,3.5486302,4.71103,-1
SRR11605054.2458,9.5676,20.906717,8
SRR11605054.2459,-19.294994,-22.31595,7
SRR11605054.2460,-16.757391,27.593334,1
SRR11605054.2461,9.610993,-20.970896,12
SRR11605054.2462,21.35337,16.733555,11
SRR11605054.2463,-2.5748348,-21.785746,-1
SRR11605054.2464,-6.743419,-22.576239,6
SRR11605054.2465,8.246463,20.556658,8
SRR11605054.2466,-25.576714,4.7420564,4
SRR11605054.2467,-12.344214,27.080791,1
SRR11605054.2468,9.759531,-21.675142,12
SRR11605054.2469,9.759292,-21.674124,12
SRR11605054.2470,25.519478,9.343493,10
SRR11605054.2471,-7.4474673,-1.421399,3
SRR11605054.2472,8.068007,3.3388393,-1
SRR11605054.2473,-10.452976,-10.153085,9
SRR11605054.2474,19.64274,-3.2560978,12
SRR11605054.2475,-26.883287,3.8248491,4
SRR11605054.2476,20.513708,22.464682,11
SRR11605054.2477,-9.027297,-22.722197,6
SRR11605054.2478,18.772247,-1.4889756,12
SRR11605054.2479,-13.192865,29.615614,1
SRR11605054.2480,-17.63327,-22.215837,7
SRR11605054.2481,-4.0488195,-13.239574,9
SRR11605054.2482,9.75965,-21.676325,12
SRR11605054.2483,3.0923555,4.7818203,-1
SRR11605054.2484,4.9873824,19.901485,8
SRR11605054.2485,-19.294994,-22.31595,7
SRR11605054.2486,-4.4673724,-16.522104,9
SRR11605054.2487,15.510261,4.237798,12
SRR11605054.2488,9.7591915,-21.674135,12
SRR11605054.2489,2.0250738,-14.116394,-1
SRR11605054.2490,11.136884,14.440468,-1
SRR11605054.2491,-15.697622,27.874203,1
SRR11605054.2492,3.2387516,4.2539635,-1
SRR11605054.2493,-11.0973215,30.177563,1
SRR11605054.2494,-3.1977532,-14.98385,9
SRR11605054.2495,9.605104,-20.95061,12
SRR11605054.2496,20.44863,15.29393,11
SRR11605054.2497,18.77229,-1.488883,12
SRR11605054.2498,15.645567,4.6376166,12
SRR11605054.2499,4.4064384,4.308349,-1
SRR11605054.2500,-14.410216,29.93807,1
SRR11605054.2501,1.4460698,-8.371858,-1
SRR11605054.2502,9.900978,-9.419388,-1
SRR11605054.2503,-12.273475,18.940329,1
SRR11605054.2504,-25.385784,5.7499027,4
SRR11605054.2505,19.658878,22.09488,11
SRR11605054.2506,18.760773,16.982773,11
SRR11605054.2507,9.7596,-21.676113,12
SRR11605054.2508,9.759162,-21.673891,12
SRR11605054.2509,9.606854,-20.956171,12
SRR11605054.2510,-4.945158,-4.25932,3
SRR11605054.2511,-10.953229,-22.26221,6
SRR11605054.2512,9.96479,-8.424061,-1
SRR11605054.2513,-26.049757,5.937661,4
SRR11605054.2514,-9.507684,-3.8006685,3
SRR11605054.2515,15.6848755,2.5726554,12
SRR11605054.2516,6.6639915,-6.042952,-1
SRR11605054.2517,-20.547913,-8.033231,-1
SRR11605054.2518,-21.312902,-9.806363,2
SRR11605054.2519,18.849375,16.145527,11
SRR11605054.2520,-3.991454,-13.152077,9
SRR11605054.2521,9.7592945,-21.673605,12
SRR11605054.2522,-6.396105,15.658519,0
SRR11605054.2523,11.035424,16.629559,-1
SRR11605054.2524,-15.697622,27.874203,1
SRR11605054.2525,-25.786913,6.328551,4
SRR11605054.2526,-11.918663,29.6898,1
SRR11605054.2527,-12.097955,30.248447,1
SRR11605054.2528,-21.854198,-11.079664,2
SRR11605054.2529,-21.292353,5.8488264,4
SRR11605054.2530,18.334673,-8.74187,12
SRR11605054.2531,-24.321884,4.5649047,4
SRR11605054.2532,18.334673,-8.74187,12
SRR11605054.2533,-8.5944195,-1.461396,3
SRR11605054.2534,-16.044025,26.423872,1
SRR11605054.2535,-10.57239,-13.21658,9
SRR11605054.2536,3.4051726,13.65439,-1
SRR11605054.2537,18.334734,-8.741895,12
SRR11605054.2538,9.759234,-21.67375,12
SRR11605054.2539,-16.796831,-22.971794,7
SRR11605054.2540,-18.667725,-23.77462,7
SRR11605054.2541,-15.697622,27.874203,1
SRR11605054.2542,15.645567,4.6376166,12
SRR11605054.2543,-14.827696,29.082157,1
SRR11605054.2544,9.699635,-21.346455,12
SRR11605054.2545,-7.0337696,15.725387,0
SRR11605054.2546,-5.7361703,15.286751,0
SRR11605054.2547,25.519478,9.343493,10
SRR11605054.2548,15.599683,0.93544513,12
SRR11605054.2549,16.289373,10.615305,12
SRR11605054.2550,3.3582046,4.4940753,-1
SRR11605054.2551,16.244474,7.413719,12
SRR11605054.2552,-12.825844,-12.726398,9
SRR11605054.2553,-9.417102,-11.193065,9
SRR11605054.2554,-5.4484205,-4.372732,3
SRR11605054.2555,-21.510027,-10.627185,2
SRR11605054.2556,-11.54516,25.104145,1
SRR11605054.2557,16.244461,7.4137177,12
SRR11605054.2558,-7.8208933,-4.2377486,3
SRR11605054.2559,-12.264484,29.342548,1
SRR11605054.2560,9.614717,-20.985683,12
SRR11605054.2561,-14.67688,29.47968,1
SRR11605054.2562,8.99741,-21.803328,12
SRR11605054.2563,0.61356455,-2.4976213,3
SRR11605054.2564,8.998258,-21.808014,12
SRR11605054.2565,21.429546,15.513108,11
SRR11605054.2566,24.561264,7.6465816,10
SRR11605054.2567,-14.519706,-3.9643931,-1
SRR11605054.2568,-0.6947051,-22.065826,-1
SRR11605054.2569,-16.936253,-1.6242123,5
SRR11605054.2570,8.841706,-20.967308,12
SRR11605054.2571,-2.3753824,-2.9484777,3
SRR11605054.2572,8.841496,-20.965582,12
SRR11605054.2573,-23.297298,6.1161146,4
SRR11605054.2574,-18.156178,-2.0478737,5
SRR11605054.2575,2.4771028,-24.136753,-1
SRR11605054.2576,-10.85704,-1.3622923,3
SRR11605054.2577,-19.071604,-22.309362,7
SRR11605054.2578,-17.594063,-4.1745815,5
SRR11605054.2579,8.993098,-21.77858,12
SRR11605054.2580,17.865635,8.568153,12
SRR11605054.2581,-7.053794,15.745625,0
SRR11605054.2582,-14.807824,29.09173,1
SRR11605054.2583,-8.597904,-1.4890165,3
SRR11605054.2584,2.98933,12.584312,-1
SRR11605054.2585,-23.911398,4.394604,4
SRR11605054.2586,-12.760926,-12.979057,9
SRR11605054.2587,6.8030796,-22.851072,12
SRR11605054.2588,8.84151,-20.965914,12
SRR11605054.2589,-15.638808,27.943537,1
SRR11605054.2590,5.6606317,-9.68888,-1
SRR11605054.2591,9.004178,-21.839684,12
SRR11605054.2592,7.693499,-2.1126623,-1
SRR11605054.2593,16.500732,8.010919,12
SRR11605054.2594,4.272666,4.993715,-1
SRR11605054.2595,-6.3287206,15.278223,0
SRR11605054.2596,25.393707,8.756061,10
SRR11605054.2597,25.393707,8.756061,10
SRR11605054.2598,9.005349,-21.846945,12
SRR11605054.2599,-0.6947051,-22.065826,-1
SRR11605054.2600,-3.576331,-16.25517,9
SRR11605054.2601,2.8967705,13.869017,-1
SRR11605054.2602,13.834588,-6.1348,-1
SRR11605054.2603,8.548383,19.739796,8
SRR11605054.2604,-20.225685,-10.465029,2
SRR11605054.2605,-15.638808,27.943575,1
SRR11605054.2606,-7.701338,15.189904,0
SRR11605054.2607,-7.0014076,3.7150855,-1
SRR11605054.2608,-3.9995966,-13.159177,9
SRR11605054.2609,-6.7131386,2.3142557,-1
SRR11605054.2610,-16.37866,27.476997,1
SRR11605054.2611,-11.692724,-15.074229,9
SRR11605054.2612,-26.205341,4.7892237,4
SRR11605054.2613,15.852776,17.279722,11
SRR11605054.2614,-8.89155,-22.548428,6
SRR11605054.2615,24.741104,9.345775,10
SRR11605054.2616,19.691431,22.061499,11
SRR11605054.2617,14.135562,13.743859,11
SRR11605054.2618,20.363575,13.311672,-1
SRR11605054.2619,-17.33596,-3.7097576,5
SRR11605054.2620,-16.69184,22.800571,1
SRR11605054.2621,-18.167759,-2.0322537,5
SRR11605054.2622,-23.981949,-8.692692,2
SRR11605054.2623,11.22727,14.307971,-1
SRR11605054.2624,15.852776,17.279722,11
SRR11605054.2625,-1.9165789,-0.2417939,3
SRR11605054.2626,8.845194,-20.981548,12
SRR11605054.2627,-11.793141,28.43301,1
SRR11605054.2628,-8.890728,-22.54749,6
SRR11605054.2629,-8.890728,-22.54749,6
SRR11605054.2630,-4.4483438,12.127605,-1
SRR11605054.2631,3.3613007,4.512678,-1
SRR11605054.2632,-8.54103,-21.972996,6
SRR11605054.2633,-11.793141,28.43301,1
SRR11605054.2634,13.834521,-6.1347694,-1
SRR11605054.2635,3.266042,13.698909,-1
SRR11605054.2636,-8.597875,-1.4889598,3
SRR11605054.2637,-23.911398,4.394604,4
SRR11605054.2638,-25.38503,5.7497053,4
SRR11605054.2639,-17.23476,-22.186329,7
SRR11605054.2640,23.231792,8.895576,10
SRR11605054.2641,17.509605,10.927644,12
SRR11605054.2642,-19.07159,-22.30928,7
SRR11605054.2643,-24.08325,-11.387334,2
SRR11605054.2644,21.369545,16.71852,11
SRR11605054.2645,-3.5087533,-6.571322,3
SRR11605054.2646,21.369545,16.71852,11
SRR11605054.2647,-9.037198,14.229172,0
SRR11605054.2648,3.2527618,13.697406,-1
SRR11605054.2649,-8.705959,13.774355,0
SRR11605054.2650,15.852776,17.279722,11
SRR11605054.2651,-9.46199,-9.453782,-1
SRR11605054.2652,8.992202,-21.773075,12
SRR11605054.2653,8.998083,-21.806679,12
SRR11605054.2654,19.659267,4.511014,12
SRR11605054.2655,6.459305,-6.110373,-1
SRR11605054.2656,8.923202,-21.428198,12
SRR11605054.2657,5.6606317,-9.68888,-1
SRR11605054.2658,-11.237086,-23.315126,6
SRR11605054.2659,-5.80453,-6.2395935,3
SRR11605054.2660,2.731637,5.62472,-1
SRR11605054.2661,-11.893177,19.860308,1
SRR11605054.2662,-9.54026,-4.332508,3
SRR11605054.2663,-10.599622,-3.4889114,3
SRR11605054.2664,1.5208457,0.6151331,-1
SRR11605054.2665,19.362232,16.05912,11
SRR11605054.2666,-20.336817,-10.642523,2
SRR11605054.2667,8.841296,-20.963882,12
SRR11605054.2668,-12.366982,-12.345972,9
SRR11605054.2669,-12.915518,-12.769271,9
SRR11605054.2670,-14.164588,24.047863,1
SRR11605054.2671,17.721605,10.86737,12
SRR11605054.2672,18.24213,-8.752461,12
SRR11605054.2673,18.242132,-8.752431,12
SRR11605054.2674,-1.0181887,0.013968792,3
SRR11605054.2675,-0.27973533,2.5591497,-1
SRR11605054.2676,-17.654394,22.763412,1
SRR11605054.2677,-20.294735,-10.655845,2
SRR11605054.2678,-21.651783,5.8978696,4
SRR11605054.2679,-12.118561,23.732384,1
SRR11605054.2680,4.397883,13.505478,-1
SRR11605054.2681,21.369986,16.718561,11
SRR11605054.2682,-6.7189693,14.865246,0
SRR11605054.2683,-25.048212,-10.877848,2
SRR11605054.2684,0.6314151,-18.029129,-1
SRR11605054.2685,1.4453682,-8.37397,-1
SRR11605054.2686,-5.7152843,-14.618848,9
SRR11605054.2687,-9.467176,-16.576595,-1
SRR11605054.2688,-14.5440035,-23.594593,-1
SRR11605054.2689,16.298944,10.447098,12
SRR11605054.2690,-18.152128,-13.404461,-1
SRR11605054.2691,5.209752,-1.4123191,-1
