ID,tsne dim 1,tsne dim 2,Cluster
SRR11605054.2317,-5.39373,-15.173346,-1
SRR11605054.2318,-3.9466338,-15.984823,11
SRR11605054.2319,5.7882686,26.756227,8
SRR11605054.2320,7.083871,0.103910625,11
SRR11605054.2321,-13.855498,1.0748736,0
SRR11605054.2322,4.7531476,25.998262,8
SRR11605054.2323,-20.553373,-3.2806497,1
SRR11605054.2324,16.160845,13.307087,5
SRR11605054.2325,2.3634098,19.169346,9
SRR11605054.2326,-0.45743224,-14.754145,11
SRR11605054.2327,0.3663376,7.404599,10
SRR11605054.2328,2.6407626,-6.491415,11
SRR11605054.2329,3.4757335,14.363009,-1
SRR11605054.2330,7.598374,11.090409,7
SRR11605054.2331,7.658782,0.19037989,11
SRR11605054.2332,-1.9216769,4.1024013,-1
SRR11605054.2333,2.3634098,19.169346,9
SRR11605054.2334,3.8466148,27.330795,8
SRR11605054.2335,-5.1788015,-20.941874,6
SRR11605054.2336,11.127391,18.79766,2
SRR11605054.2337,1.9404261,-2.9367862,11
SRR11605054.2338,-10.413468,-14.452038,3
SRR11605054.2339,-4.467206,12.476501,10
SRR11605054.2340,-5.187824,-19.242489,6
SRR11605054.2341,-7.391406,-19.362812,6
SRR11605054.2342,3.6789703,23.94978,8
SRR11605054.2343,-11.156796,-13.699003,3
SRR11605054.2344,4.543023,27.5569,8
SRR11605054.2345,-14.046191,2.279631,0
SRR11605054.2346,7.088987,0.10404442,11
SRR11605054.2347,7.088679,0.104034446,11
SRR11605054.2348,14.973338,13.5081,5
SRR11605054.2349,-4.5237994,11.639731,10
SRR11605054.2350,7.089048,0.104098596,11
SRR11605054.2351,12.085435,3.5883255,-1
SRR11605054.2352,15.335766,13.043741,5
SRR11605054.2353,1.3745373,19.726957,9
SRR11605054.2354,4.783288,25.947561,8
SRR11605054.2355,1.7071944,20.437912,9
SRR11605054.2356,-2.2249918,7.5268116,-1
SRR11605054.2357,-11.156796,-13.699003,3
SRR11605054.2358,6.3661084,15.741692,-1
SRR11605054.2359,-24.383005,-2.6960843,1
SRR11605054.2360,-19.65715,-1.3941199,1
SRR11605054.2361,7.658599,0.19033016,11
SRR11605054.2362,-3.6916516,-11.895785,-1
SRR11605054.2363,2.4037254,-5.7775574,11
SRR11605054.2364,12.391363,3.7363143,-1
SRR11605054.2365,9.7932005,-10.028044,-1
SRR11605054.2366,-5.544165,9.230111,-1
SRR11605054.2367,-21.262558,-2.6424172,1
SRR11605054.2368,0.43020403,-13.118923,11
SRR11605054.2369,12.2830925,5.905353,-1
SRR11605054.2370,4.7301345,-11.625362,-1
SRR11605054.2371,7.089048,0.104098596,11
SRR11605054.2372,7.6589193,0.19000103,11
SRR11605054.2373,-14.0237055,1.7248462,0
SRR11605054.2374,0.041498594,-8.676239,11
SRR11605054.2375,-2.5886562,-0.5154189,-1
SRR11605054.2376,-5.393721,-15.173349,-1
SRR11605054.2377,3.1629486,21.628984,9
SRR11605054.2378,3.5616424,-7.461275,11
SRR11605054.2379,5.3700185,-3.8663697,11
SRR11605054.2380,11.080087,4.424166,-1
SRR11605054.2381,10.824989,7.2575083,-1
SRR11605054.2382,3.2713516,-6.7610497,11
SRR11605054.2383,3.0192835,20.831932,9
SRR11605054.2384,7.01202,-21.22149,-1
SRR11605054.2385,5.5500097,12.312288,7
SRR11605054.2386,4.514775,-4.195292,11
SRR11605054.2387,-3.3826392,-7.866359,-1
SRR11605054.2388,2.9273124,-8.635406,11
SRR11605054.2389,-13.990229,0.6420614,0
SRR11605054.2390,2.3634098,19.169346,9
SRR11605054.2391,-6.8507915,-19.958132,6
SRR11605054.2392,6.089268,10.497818,7
SRR11605054.2393,-7.659876,-18.857035,6
SRR11605054.2394,7.658513,0.18999657,11
SRR11605054.2395,0.5148793,10.035555,10
SRR11605054.2396,1.2089912,-23.09032,11
SRR11605054.2397,-22.657114,-4.3753476,1
SRR11605054.2398,-1.0770046,-15.164912,11
SRR11605054.2399,2.7341337,-5.4874697,11
SRR11605054.2400,-3.3530724,-7.8689737,-1
SRR11605054.2401,-19.942778,0.60537916,1
SRR11605054.2402,11.052491,21.237547,2
SRR11605054.2403,2.4035866,-5.777512,11
SRR11605054.2404,4.1611443,19.562048,9
SRR11605054.2405,2.3634098,19.169346,9
SRR11605054.2406,1.3745373,19.726957,9
SRR11605054.2407,3.5440652,19.057255,9
SRR11605054.2408,6.1264725,10.490311,7
SRR11605054.2409,9.896668,-10.154003,-1
SRR11605054.2410,-5.4313493,-1.9339309,-1
SRR11605054.2411,7.6589003,0.1899532,11
SRR11605054.2412,-20.976479,-5.1021614,1
SRR11605054.2413,-5.652207,-2.3241818,-1
SRR11605054.2414,9.893918,5.142947,-1
SRR11605054.2415,3.646614,-5.603144,11
SRR11605054.2416,7.636229,-8.627456,-1
SRR11605054.2417,-5.393721,-15.173349,-1
SRR11605054.2418,0.6182936,-13.168322,11
SRR11605054.2419,-24.552471,-2.4584715,1
SRR11605054.2420,-4.759981,4.1917033,-1
SRR11605054.2421,6.652116,-2.304533,11
SRR11605054.2422,6.126473,10.490301,7
SRR11605054.2423,7.6585546,0.18999426,11
SRR11605054.2424,-22.110233,-6.4859977,1
SRR11605054.2425,-14.081659,3.127862,0
SRR11605054.2426,4.715209,11.344668,7
SRR11605054.2427,7.0889,0.10416756,11
SRR11605054.2428,-14.481241,1.5177706,0
SRR11605054.2429,-14.712065,1.8729297,0
SRR11605054.2430,-5.821418,-5.253754,-1
SRR11605054.2431,1.2089912,-23.09032,11
SRR11605054.2432,-6.0186353,-8.677907,-1
SRR11605054.2433,14.973338,13.5081,5
SRR11605054.2434,4.7531476,25.998262,8
SRR11605054.2435,12.060754,13.81356,5
SRR11605054.2436,0.51486737,10.03554,10
SRR11605054.2437,4.6843104,11.335134,7
SRR11605054.2438,7.6585255,0.190305,11
SRR11605054.2439,5.544868,6.80995,-1
SRR11605054.2440,7.6589108,0.18999644,11
SRR11605054.2441,-10.413468,-14.452038,3
SRR11605054.2442,0.69968945,8.490953,10
SRR11605054.2443,-1.3920287,-1.5657935,-1
SRR11605054.2444,2.7637472,-5.254495,11
SRR11605054.2445,2.4217727,-4.6233897,11
SRR11605054.2446,-2.8902388,6.0918417,-1
SRR11605054.2447,2.7340465,-5.4874344,11
SRR11605054.2448,-3.9909787,-2.680808,-1
SRR11605054.2449,-11.187909,-8.858952,-1
SRR11605054.2450,11.244617,21.520905,2
SRR11605054.2451,4.783288,25.947561,8
SRR11605054.2452,15.137243,6.058606,4
SRR11605054.2453,2.950991,-19.590776,11
SRR11605054.2454,-6.0141673,-8.798382,-1
SRR11605054.2455,13.969127,12.8837185,5
SRR11605054.2456,-4.6120663,12.688739,10
SRR11605054.2457,9.476465,-12.561701,-1
SRR11605054.2458,-8.2995,-14.101815,3
SRR11605054.2459,14.973338,13.5081,5
SRR11605054.2460,-20.362818,-4.7414494,1
SRR11605054.2461,7.0887165,0.10399787,11
SRR11605054.2462,2.950991,-19.590776,11
SRR11605054.2463,11.3347435,4.1915684,-1
SRR11605054.2464,14.309892,4.453564,4
SRR11605054.2465,-9.47525,-14.446906,3
SRR11605054.2466,2.732211,20.731117,9
SRR11605054.2467,-23.604605,-3.9288867,1
SRR11605054.2468,7.2635927,0.1225129,11
SRR11605054.2469,7.089002,0.10420998,11
SRR11605054.2470,-6.471796,-19.040108,6
SRR11605054.2471,-4.5237994,11.639731,10
SRR11605054.2472,7.636229,-8.627456,-1
SRR11605054.2473,-5.467263,3.5590444,-1
SRR11605054.2474,2.9272773,-8.635472,11
SRR11605054.2475,4.5973163,20.02085,9
SRR11605054.2476,1.3469365,-23.856365,11
SRR11605054.2477,15.137087,6.0584865,4
SRR11605054.2478,1.8273985,-9.368837,11
SRR11605054.2479,-22.858189,-6.1901917,1
SRR11605054.2480,13.969127,12.8837185,5
SRR11605054.2481,4.733386,11.364156,7
SRR11605054.2482,7.5577283,0.1692539,11
SRR11605054.2483,9.817596,-12.597192,-1
SRR11605054.2484,-10.369525,-12.967495,3
SRR11605054.2485,14.973338,13.5081,5
SRR11605054.2486,7.6032777,11.0764675,7
SRR11605054.2487,-1.0772876,-12.440746,11
SRR11605054.2488,7.633127,0.18347609,11
SRR11605054.2489,-2.473097,1.176436,-1
SRR11605054.2490,-5.3937407,-15.173338,-1
SRR11605054.2491,-20.976479,-5.1021614,1
SRR11605054.2492,9.777356,-12.259157,-1
SRR11605054.2493,-23.847565,-6.82011,1
SRR11605054.2494,6.1264725,10.490311,7
SRR11605054.2495,7.658815,0.1901154,11
SRR11605054.2496,2.751824,-18.344303,11
SRR11605054.2497,1.826927,-9.368477,11
SRR11605054.2498,-0.97770953,-12.821515,11
SRR11605054.2499,8.878336,-12.215665,-1
SRR11605054.2500,-22.179682,-6.6484666,1
SRR11605054.2501,-1.9216769,4.1024013,-1
SRR11605054.2502,-0.46675697,-2.9084182,-1
SRR11605054.2503,-17.90397,-0.09526675,1
SRR11605054.2504,1.824982,20.992601,9
SRR11605054.2505,1.2089912,-23.09032,11
SRR11605054.2506,4.951312,-19.769627,11
SRR11605054.2507,7.6588187,0.19002278,11
SRR11605054.2508,7.659211,0.1901684,11
SRR11605054.2509,7.0889215,0.10412277,11
SRR11605054.2510,-0.97845083,10.026146,10
SRR11605054.2511,14.337368,7.6981497,4
SRR11605054.2512,-0.90179056,-3.4854538,-1
SRR11605054.2513,1.2815343,21.261078,9
SRR11605054.2514,-2.4756207,12.046974,10
SRR11605054.2515,-0.833892,-11.504896,11
SRR11605054.2516,-3.9677172,-2.753498,-1
SRR11605054.2517,-1.3255572,14.784463,-1
SRR11605054.2518,10.115806,19.858046,2
SRR11605054.2519,4.580148,-19.356619,11
SRR11605054.2520,4.689626,11.338702,7
SRR11605054.2521,7.6591983,0.19004738,11
SRR11605054.2522,-13.990229,0.6420614,0
SRR11605054.2523,-5.992697,-13.610177,-1
SRR11605054.2524,-20.976479,-5.1021614,1
SRR11605054.2525,0.899182,21.09052,9
SRR11605054.2526,-23.721308,-6.0536666,1
SRR11605054.2527,-23.896904,-6.3965516,1
SRR11605054.2528,11.395145,19.825718,2
SRR11605054.2529,1.5180463,17.871508,9
SRR11605054.2530,4.0770307,-5.090846,11
SRR11605054.2531,2.3634098,19.169346,9
SRR11605054.2532,4.0770197,-5.0908237,11
SRR11605054.2533,-4.7357354,12.636283,10
SRR11605054.2534,-20.195833,-4.3899693,1
SRR11605054.2535,1.7036031,12.293163,-1
SRR11605054.2536,-11.207111,-3.668208,-1
SRR11605054.2537,4.077049,-5.090864,11
SRR11605054.2538,7.6592054,0.1900581,11
SRR11605054.2539,13.444293,11.934746,5
SRR11605054.2540,16.274263,13.1649685,5
SRR11605054.2541,-20.976479,-5.1021614,1
SRR11605054.2542,-0.97770953,-12.821515,11
SRR11605054.2543,-21.786612,-5.998452,1
SRR11605054.2544,7.088792,0.10410556,11
SRR11605054.2545,-13.855498,1.0748736,0
SRR11605054.2546,-13.869667,0.01741081,0
SRR11605054.2547,-6.4724736,-19.039904,6
SRR11605054.2548,-0.73719937,-10.265807,11
SRR11605054.2549,-1.0374169,-16.921738,11
SRR11605054.2550,9.637247,-12.445857,-1
SRR11605054.2551,-1.081184,-14.191384,11
SRR11605054.2552,3.4723606,14.331988,-1
SRR11605054.2553,-4.290697,3.43016,-1
SRR11605054.2554,-0.99696034,10.339918,-1
SRR11605054.2555,10.918765,19.663673,2
SRR11605054.2556,-23.235043,-2.4734454,1
SRR11605054.2557,-1.0811913,-14.191381,11
SRR11605054.2558,-1.067872,12.412927,-1
SRR11605054.2559,-23.902458,-5.6635456,1
SRR11605054.2560,7.089087,0.10414561,11
SRR11605054.2561,-21.952896,-6.2757177,1
SRR11605054.2562,7.3311706,0.65562916,11
SRR11605054.2563,-2.762267,6.286286,-1
SRR11605054.2564,6.826775,0.61223453,11
SRR11605054.2565,3.3111322,-18.665958,11
SRR11605054.2566,-7.093508,-19.063013,6
SRR11605054.2567,6.313792,24.897331,-1
SRR11605054.2568,9.88138,5.1569133,-1
SRR11605054.2569,5.5416083,25.956657,8
SRR11605054.2570,7.334457,0.6556543,11
SRR11605054.2571,-3.2344887,7.893532,10
SRR11605054.2572,6.8246746,0.6115834,11
SRR11605054.2573,1.5408422,18.942507,9
SRR11605054.2574,4.792121,25.94683,8
SRR11605054.2575,11.238473,0.86453444,-1
SRR11605054.2576,-3.9278905,14.3289585,10
SRR11605054.2577,14.937971,13.4868555,5
SRR11605054.2578,3.4042518,27.261423,8
SRR11605054.2579,7.3296022,0.65569586,11
SRR11605054.2580,-0.99957776,-15.141002,11
SRR11605054.2581,-13.864966,1.0824168,0
SRR11605054.2582,-21.788052,-6.012586,1
SRR11605054.2583,-4.7358503,12.640869,10
SRR11605054.2584,-10.341458,-3.4187458,-1
SRR11605054.2585,2.3505511,19.223185,9
SRR11605054.2586,3.6458442,14.254003,-1
SRR11605054.2587,8.6202755,1.1198426,11
SRR11605054.2588,6.824294,0.6116362,11
SRR11605054.2589,-20.999125,-5.1749535,1
SRR11605054.2590,-1.391227,-1.5647352,-1
SRR11605054.2591,6.8238807,0.61174405,11
SRR11605054.2592,-8.21482,-11.042845,-1
SRR11605054.2593,-1.0126168,-14.581815,11
SRR11605054.2594,8.855584,-12.751999,-1
SRR11605054.2595,-13.63481,0.66776466,0
SRR11605054.2596,-6.7766786,-19.978926,6
SRR11605054.2597,-6.7766786,-19.978926,6
SRR11605054.2598,6.8257403,0.61190176,11
SRR11605054.2599,9.88138,5.1569133,-1
SRR11605054.2600,7.231576,10.295522,-1
SRR11605054.2601,-11.362682,-3.263122,-1
SRR11605054.2602,5.8257084,-6.179638,-1
SRR11605054.2603,-9.432562,-15.130826,3
SRR11605054.2604,10.412789,18.688963,2
SRR11605054.2605,-20.999125,-5.1749535,1
SRR11605054.2606,-14.0355015,1.7216293,0
SRR11605054.2607,-15.948092,-7.4003124,-1
SRR11605054.2608,4.6941314,11.343167,7
SRR11605054.2609,-15.229383,-6.887372,-1
SRR11605054.2610,-21.794125,-4.3601594,1
SRR11605054.2611,5.0580816,15.011591,7
SRR11605054.2612,3.4996638,20.640785,9
SRR11605054.2613,7.0158935,-21.22104,-1
SRR11605054.2614,15.115228,5.990867,4
SRR11605054.2615,-6.1124434,-20.050728,6
SRR11605054.2616,1.3535535,-23.109379,11
SRR11605054.2617,-3.7466826,-15.0144615,11
SRR11605054.2618,3.281383,-16.82798,-1
SRR11605054.2619,3.8523748,27.27285,8
SRR11605054.2620,-18.872757,-2.738342,1
SRR11605054.2621,4.8044252,25.942318,8
SRR11605054.2622,9.785307,21.83806,2
SRR11605054.2623,-5.3614125,-15.189772,-1
SRR11605054.2624,7.0158925,-21.221048,-1
SRR11605054.2625,-5.5425367,9.211233,-1
SRR11605054.2626,6.824971,0.6120955,11
SRR11605054.2627,-23.708694,-4.960709,1
SRR11605054.2628,15.115228,5.990867,4
SRR11605054.2629,15.115228,5.990867,4
SRR11605054.2630,-10.400272,-1.2140596,-1
SRR11605054.2631,9.632923,-12.456763,-1
SRR11605054.2632,15.46812,5.4416895,4
SRR11605054.2633,-23.708694,-4.960709,1
SRR11605054.2634,5.825723,-6.179615,-1
SRR11605054.2635,-11.257344,-3.6462505,-1
SRR11605054.2636,-4.7358503,12.640869,10
SRR11605054.2637,2.3490016,19.22426,9
SRR11605054.2638,1.8336192,21.0003,9
SRR11605054.2639,13.794448,12.621407,5
SRR11605054.2640,-5.2321067,-19.45764,6
SRR11605054.2641,0.039588656,-16.965849,11
SRR11605054.2642,14.937971,13.4868555,5
SRR11605054.2643,11.962926,21.38898,2
SRR11605054.2644,2.9581218,-19.583881,11
SRR11605054.2645,0.973287,8.341652,10
SRR11605054.2646,2.9581218,-19.583881,11
SRR11605054.2647,-14.096458,3.113008,0
SRR11605054.2648,-11.253685,-3.6555958,-1
SRR11605054.2649,-15.095683,2.8069713,0
SRR11605054.2650,7.0158925,-21.221048,-1
SRR11605054.2651,-5.3708963,2.4813173,-1
SRR11605054.2652,6.827422,0.6122903,11
SRR11605054.2653,6.8257375,0.6119461,11
SRR11605054.2654,1.9257015,-13.330024,11
SRR11605054.2655,-3.9889517,-2.6805856,-1
SRR11605054.2656,6.82604,0.6119958,11
SRR11605054.2657,-1.391227,-1.5647352,-1
SRR11605054.2658,15.012205,8.126031,4
SRR11605054.2659,0.50979555,10.037358,10
SRR11605054.2660,9.848829,-13.553847,-1
SRR11605054.2661,-19.268381,0.94343096,1
SRR11605054.2662,-2.5316098,11.570031,10
SRR11605054.2663,-2.6938758,13.442444,10
SRR11605054.2664,-5.8175426,-5.2552795,-1
SRR11605054.2665,4.2135477,-18.9351,11
SRR11605054.2666,10.549884,18.767673,2
SRR11605054.2667,7.3351707,0.6559274,11
SRR11605054.2668,3.3369691,13.894607,-1
SRR11605054.2669,3.4801261,14.391517,-1
SRR11605054.2670,-21.146532,-2.202269,1
SRR11605054.2671,-0.022525258,-16.953518,11
SRR11605054.2672,4.013448,-5.024744,11
SRR11605054.2673,4.0134583,-5.024678,11
SRR11605054.2674,-5.985303,8.7471285,-1
SRR11605054.2675,-7.4319434,-6.055995,-1
SRR11605054.2676,-18.294565,-3.8563826,1
SRR11605054.2677,10.614429,18.698685,2
SRR11605054.2678,1.1778451,18.053417,9
SRR11605054.2679,-22.478285,-1.2555103,1
SRR11605054.2680,-0.5554691,-20.396973,-1
SRR11605054.2681,2.9581218,-19.583881,11
SRR11605054.2682,-13.392641,1.1982111,0
SRR11605054.2683,11.7787075,22.177437,2
SRR11605054.2684,10.197892,-2.1749046,-1
SRR11605054.2685,-1.9202702,4.1029677,-1
SRR11605054.2686,5.7804575,12.586158,7
SRR11605054.2687,7.093794,15.832327,-1
SRR11605054.2688,13.273459,9.884407,-1
SRR11605054.2689,-1.074194,-16.701385,11
SRR11605054.2690,8.921751,20.215782,2
SRR11605054.2691,-2.5456758,0.69776744,-1
SRR11605054.2692,2.3490016,19.22426,9
SRR11605054.2693,9.6639185,20.488379,2
SRR11605054.2694,4.0134535,-5.0247326,11
SRR11605054.2695,-10.987058,-13.509732,3
SRR11605054.2696,-5.204633,4.03779,-1
SRR11605054.2697,1.3543043,-23.109406,11
SRR11605054.2698,2.4850423,-8.535046,11
SRR11605054.2699,-8.21482,-11.042845,-1
SRR11605054.2700,-13.556335,1.0808587,0
SRR11605054.2701,10.484715,18.707537,2
SRR11605054.2702,-8.213956,-11.038376,-1
SRR11605054.2703,-5.2046266,4.0377955,-1
SRR11605054.2704,14.406765,14.937685,5
SRR11605054.2705,-22.508396,-4.9717236,1
SRR11605054.2706,5.2828946,27.38756,8
SRR11605054.2707,4.792121,25.94683,8
SRR11605054.2708,-2.2958348,-14.348242,11
SRR11605054.2709,2.3934934,-4.5770035,11
SRR11605054.2710,14.937971,13.4868555,5
SRR11605054.2711,10.235905,20.675459,2
SRR11605054.2712,6.8263097,0.61205614,11
SRR11605054.2713,0.32113296,-14.251895,11
SRR11605054.2714,3.852715,27.319477,8
SRR11605054.2715,1.8509438,26.631477,-1
SRR11605054.2716,2.756785,-18.341467,11
SRR11605054.2717,1.1365044,6.070009,-1
SRR11605054.2718,1.7371451,20.464308,9
SRR11605054.2719,-11.157174,-13.696765,3
SRR11605054.2720,-3.4318392,14.125186,10
SRR11605054.2721,5.0448956,11.855264,7
SRR11605054.2722,-0.9593999,-12.788646,11
SRR11605054.2723,1.3543043,-23.109406,11
SRR11605054.2724,9.85439,5.1760664,-1
SRR11605054.2725,10.945961,18.760794,2
SRR11605054.2726,4.760596,20.22344,9
SRR11605054.2727,5.9342027,13.83177,7
SRR11605054.2728,-0.652355,-9.015956,11
SRR11605054.2729,-20.999125,-5.1749535,1
SRR11605054.2730,6.827859,0.6124539,11
SRR11605054.2731,5.102038,25.456408,8
SRR11605054.2732,7.3319216,0.6555526,11
SRR11605054.2733,9.697515,-4.755689,-1
SRR11605054.2734,6.82533,0.6118539,11
SRR11605054.2735,5.4040833,6.935345,-1
SRR11605054.2736,6.8257575,0.612047,11
SRR11605054.2737,7.597699,11.095327,7
SRR11605054.2738,-0.3895245,-0.34605163,-1
SRR11605054.2739,-18.333027,1.1740673,-1
SRR11605054.2740,-4.130045,2.9683602,-1
SRR11605054.2741,3.9304981,24.944239,8
SRR11605054.2742,13.982813,10.1788225,-1
SRR11605054.2743,-6.006392,-8.786349,-1
SRR11605054.2744,-3.1558151,14.261578,10
SRR11605054.2745,-14.096458,3.113008,0
SRR11605054.2746,14.937971,13.4868555,5
SRR11605054.2747,1.7303882,12.335668,-1
SRR11605054.2748,6.8235145,0.6114172,11
SRR11605054.2749,3.8523748,27.27285,8
SRR11605054.2750,6.825906,0.61182714,11
SRR11605054.2751,7.597699,11.095327,7
SRR11605054.2752,7.6361628,-8.627187,-1
SRR11605054.2753,6.8260508,0.6118159,11
SRR11605054.2754,2.0367496,-17.72453,11
SRR11605054.2755,3.2185073,-7.431753,11
SRR11605054.2756,1.050738,-8.896446,11
SRR11605054.2757,13.511493,11.257951,5
SRR11605054.2758,13.514201,10.22655,-1
SRR11605054.2759,10.197898,-2.174879,-1
SRR11605054.2760,-22.79427,-3.989651,1
SRR11605054.2761,4.013439,-5.024645,11
SRR11605054.2762,6.824895,0.61211646,11
SRR11605054.2763,-22.51959,-4.903381,1
SRR11605054.2764,-10.6531515,1.4883903,-1
SRR11605054.2765,7.3302045,0.655579,11
SRR11605054.2766,3.2183836,26.255024,8
SRR11605054.2767,6.825457,0.6119689,11
SRR11605054.2768,0.973287,8.341652,10
SRR11605054.2769,-23.447342,-4.155559,1
SRR11605054.2770,-2.2958722,-14.348308,11
SRR11605054.2771,2.756785,-18.341467,11
SRR11605054.2772,-0.7141895,9.813083,10
SRR11605054.2773,-0.7141895,9.813083,10
SRR11605054.2774,3.3061013,-18.677761,11
SRR11605054.2775,9.831841,5.1620507,-1
SRR11605054.2776,-1.1584612,-12.287861,11
SRR11605054.2777,3.6252186,-5.572163,11
SRR11605054.2778,-23.81809,-6.370092,1
SRR11605054.2779,-22.358072,-3.219097,1
SRR11605054.2780,-23.74072,-6.070446,1
SRR11605054.2781,14.939403,7.6884317,4
SRR11605054.2782,-0.99391854,-8.103276,11
SRR11605054.2783,-9.349308,2.3335824,-1
SRR11605054.2784,2.7567797,-18.341484,11
SRR11605054.2785,10.209065,22.655697,2
SRR11605054.2786,13.840568,15.619842,5
SRR11605054.2787,-22.281034,-0.52346015,1
SRR11605054.2788,-22.478285,-1.2555103,1
SRR11605054.2789,-13.996457,0.6508038,0
SRR11605054.2790,-1.135039,11.72493,-1
SRR11605054.2791,-3.9389431,-15.988184,11
SRR11605054.2792,-2.9037538,12.358271,10
SRR11605054.2793,-5.6486826,-2.3226464,-1
SRR11605054.2794,6.8252883,0.6117907,11
SRR11605054.2795,4.5769167,11.233125,7
SRR11605054.2796,1.3535537,-23.109377,11
SRR11605054.2797,-11.217478,-8.8818445,-1
SRR11605054.2798,-1.0352476,-6.120538,-1
SRR11605054.2799,-5.2015467,-19.21519,6
SRR11605054.2800,6.824512,0.61177593,11
SRR11605054.2801,10.881138,19.91659,2
SRR11605054.2802,-3.6550822,-10.638654,-1
SRR11605054.2803,6.825929,0.61182314,11
SRR11605054.2804,11.467289,13.917997,-1
SRR11605054.2805,-11.062277,-12.621106,3
SRR11605054.2806,-5.228966,2.5843112,-1
SRR11605054.2807,15.012205,8.126031,4
SRR11605054.2808,13.331334,10.158542,-1
SRR11605054.2809,-2.1697729,1.9613273,-1
SRR11605054.2810,9.506738,22.183584,2
SRR11605054.2811,-21.146532,-2.202269,1
SRR11605054.2812,7.343272,15.626873,-1
SRR11605054.2813,-10.184143,-11.979493,3
SRR11605054.2814,13.49514,10.211503,-1
SRR11605054.2815,6.8251634,0.6117533,11
SRR11605054.2816,-19.512798,0.79811823,1
SRR11605054.2817,4.918134,27.897545,8
SRR11605054.2818,-4.592143,-12.55161,-1
SRR11605054.2819,-1.0405544,-12.751713,11
SRR11605054.2820,-0.22690208,-14.733567,11
SRR11605054.2821,3.6150424,-5.5318017,11
SRR11605054.2822,7.6704783,1.0699896,11
SRR11605054.2823,-0.34169915,-14.681248,11
SRR11605054.2824,-2.6815417,-12.523105,11
SRR11605054.2825,3.9891593,-4.959053,11
SRR11605054.2826,4.991876,11.894022,7
SRR11605054.2827,14.931757,13.493251,5
SRR11605054.2828,-5.3325863,-15.19726,-1
SRR11605054.2829,7.8804274,-12.122182,-1
SRR11605054.2830,7.0731664,-21.19194,-1
SRR11605054.2831,7.672505,1.0705967,11
SRR11605054.2832,0.50614864,10.037816,10
SRR11605054.2833,-1.0533943,-16.68665,11
SRR11605054.2834,2.3375642,-4.4989433,11
SRR11605054.2835,7.671396,1.0699136,11
SRR11605054.2836,-13.276325,3.559238,0
SRR11605054.2837,-0.9386717,-14.534968,11
SRR11605054.2838,7.6689715,1.0694389,11
SRR11605054.2839,3.8810751,19.605825,9
SRR11605054.2840,1.4822724,-7.7195673,11
SRR11605054.2841,3.9891522,-4.9590073,11
SRR11605054.2842,15.085997,7.4556246,4
SRR11605054.2843,-13.88946,1.1061716,0
SRR11605054.2844,1.5572687,-11.188859,11
SRR11605054.2845,-15.047944,-7.2826214,-1
SRR11605054.2846,1.8933833,-9.232847,11
SRR11605054.2847,-5.1326246,-15.164454,-1
SRR11605054.2848,7.6681657,1.0688237,11
SRR11605054.2849,3.3081949,-18.673792,11
SRR11605054.2850,-5.997019,-8.641764,-1
SRR11605054.2851,2.446592,21.993223,9
SRR11605054.2852,1.8934003,-9.232864,11
SRR11605054.2853,-0.06611107,-15.2955675,11
SRR11605054.2854,2.2568228,-11.573268,11
SRR11605054.2855,7.671846,1.0702677,11
SRR11605054.2856,-22.755413,-4.0032997,1
SRR11605054.2857,0.8641773,19.872805,9
SRR11605054.2858,-10.537442,1.5339311,-1
