ID,tsne dim 1,tsne dim 2,Clusters
SRR11605054.1875,-2.4538486,-7.998919,4
SRR11605054.1876,-5.8784704,1.2882304,-1
SRR11605054.1877,2.5218425,-10.938669,8
SRR11605054.1878,-11.347293,6.9035954,1
SRR11605054.1879,-2.1331804,7.691291,3
SRR11605054.1880,-2.528646,7.8606567,3
SRR11605054.1881,-6.9524326,5.200709,17
SRR11605054.1882,9.274915,-2.3846526,19
SRR11605054.1883,-5.9667296,6.865435,-1
SRR11605054.1884,-8.2236,9.186442,18
SRR11605054.1885,-7.605936,5.7720222,-1
SRR11605054.1886,4.90726,8.571588,0
SRR11605054.1887,0.55248123,-1.2132757,22
SRR11605054.1888,0.5492293,-1.2141738,22
SRR11605054.1889,0.8242271,6.1885233,-1
SRR11605054.1890,-5.4487886,-0.16914661,21
SRR11605054.1891,-10.477138,-1.1605828,5
SRR11605054.1892,-13.420457,1.0163689,2
SRR11605054.1893,1.1487818,-10.411209,8
SRR11605054.1894,0.27109712,-1.2518482,22
SRR11605054.1895,13.757145,1.7887406,13
SRR11605054.1896,13.989464,2.0052788,13
SRR11605054.1897,0.118333,-10.703695,8
SRR11605054.1898,0.5492776,-1.2140874,22
SRR11605054.1899,-9.800096,-2.3622582,5
SRR11605054.1900,-7.7117624,4.34028,-1
SRR11605054.1901,-11.277767,5.549348,1
SRR11605054.1902,13.757159,1.7887484,13
SRR11605054.1903,-7.7117624,4.34028,-1
SRR11605054.1904,-13.420457,1.0163689,2
SRR11605054.1905,-1.5894908,8.57819,3
SRR11605054.1906,0.55042166,-1.2138596,22
SRR11605054.1907,8.059815,7.0537477,9
SRR11605054.1908,-3.8317327,-8.3426,4
SRR11605054.1909,3.3124516,-10.570885,8
SRR11605054.1910,-9.612898,7.980376,18
SRR11605054.1911,0.59150666,-10.934856,8
SRR11605054.1912,-5.736264,-7.1336007,-1
SRR11605054.1913,0.5493669,-1.2141696,22
SRR11605054.1914,2.123721,-12.689241,8
SRR11605054.1915,3.1444364,2.6297693,-1
SRR11605054.1916,-11.43798,6.383744,1
SRR11605054.1917,3.8906722,-4.999559,7
SRR11605054.1918,-11.485933,4.8392024,1
SRR11605054.1919,-12.797874,5.2645736,1
SRR11605054.1920,8.706596,4.9810944,-1
SRR11605054.1921,2.9033732,-12.380926,8
SRR11605054.1922,3.1046855,-6.8958974,7
SRR11605054.1923,7.8752356,0.72574437,23
SRR11605054.1924,7.495863,0.77237743,23
SRR11605054.1925,-2.2683845,7.471898,3
SRR11605054.1926,-6.133819,6.7121205,17
SRR11605054.1927,9.19009,-1.3181872,-1
SRR11605054.1928,-0.9354368,-11.997026,8
SRR11605054.1929,0.81137025,-12.167016,8
SRR11605054.1930,8.220403,0.432171,23
SRR11605054.1931,1.262845,-11.107217,8
SRR11605054.1932,-8.534531,9.132025,18
SRR11605054.1933,-4.3744216,2.2057798,21
SRR11605054.1934,-11.069375,6.8469486,1
SRR11605054.1935,-6.2895083,-0.50162464,-1
SRR11605054.1936,12.146816,-1.7815558,16
SRR11605054.1937,0.2739657,-1.2517126,22
SRR11605054.1938,-3.5186138,-6.3357067,-1
SRR11605054.1939,8.445296,0.28364322,23
SRR11605054.1940,-5.8784704,1.2882304,-1
SRR11605054.1941,-12.569595,1.8920592,2
SRR11605054.1942,-7.9898458,8.625703,18
SRR11605054.1943,12.146809,-1.7815636,16
SRR11605054.1944,-7.9898458,8.625703,18
SRR11605054.1945,-9.561177,-4.585301,5
SRR11605054.1946,-8.609981,-4.981363,-1
SRR11605054.1947,9.096897,-5.3442183,11
SRR11605054.1948,-13.0123625,1.0099905,2
SRR11605054.1949,-2.858794,-8.141916,4
SRR11605054.1950,7.9869704,-3.89216,-1
SRR11605054.1951,6.619738,-4.155329,-1
SRR11605054.1952,5.0699406,0.43546602,23
SRR11605054.1953,2.4572194,-0.91739774,-1
SRR11605054.1954,0.91013366,6.291141,-1
SRR11605054.1955,-3.8729498,-8.0272875,4
SRR11605054.1956,0.27340078,-1.2516539,22
SRR11605054.1957,5.1015625,-0.48262084,-1
SRR11605054.1958,-8.376158,7.627653,18
SRR11605054.1959,0.27328864,-1.2518855,22
SRR11605054.1960,-3.8317327,-8.3426,4
SRR11605054.1961,-11.51774,6.350011,1
SRR11605054.1962,6.5623174,5.196482,9
SRR11605054.1963,0.5523086,-1.2133989,22
SRR11605054.1964,13.757145,1.7887406,13
SRR11605054.1965,-2.6444116,-3.7331765,12
SRR11605054.1966,-8.223613,9.186488,18
SRR11605054.1967,5.802286,-0.44947004,23
SRR11605054.1968,-10.879777,-0.9954038,5
SRR11605054.1969,3.412679,5.9200716,10
SRR11605054.1970,9.021668,1.4994451,-1
SRR11605054.1971,-6.324261,8.238413,-1
SRR11605054.1972,0.5508788,-1.2137562,22
SRR11605054.1973,-6.8324814,8.529375,-1
SRR11605054.1974,-8.612539,1.3694878,20
SRR11605054.1975,-5.549078,-3.3357913,-1
SRR11605054.1976,-2.4538486,-7.998919,4
SRR11605054.1977,2.777017,-10.697676,8
SRR11605054.1978,8.15793,-6.2584143,11
SRR11605054.1979,1.3094577,-1.4692419,-1
SRR11605054.1980,2.7183523,-8.365593,7
SRR11605054.1981,2.9677436,-7.8465314,7
SRR11605054.1982,14.021096,2.017047,13
SRR11605054.1983,-7.605936,5.7720222,-1
SRR11605054.1984,9.981823,-0.33127657,-1
SRR11605054.1985,4.5246205,-5.4941797,7
SRR11605054.1986,1.2576302,6.456181,-1
SRR11605054.1987,1.2576215,6.4561853,-1
SRR11605054.1988,-2.4538486,-7.998919,4
SRR11605054.1989,-10.567654,-3.460956,5
SRR11605054.1990,-13.631395,-0.8244674,-1
SRR11605054.1991,1.2576276,6.4561825,-1
SRR11605054.1992,13.757296,1.7887193,13
SRR11605054.1993,-0.669614,-11.488263,8
SRR11605054.1994,9.096896,-5.3442183,11
SRR11605054.1995,-5.2988496,-2.070466,12
SRR11605054.1996,-12.830622,1.666768,2
SRR11605054.1997,-3.9212077,-4.4133387,12
SRR11605054.1998,-0.92505944,-2.6008527,-1
SRR11605054.1999,7.003606,7.135525,-1
SRR11605054.2000,-3.8317327,-8.3426,4
SRR11605054.2001,-10.73939,6.632913,1
SRR11605054.2002,-13.690078,1.0238752,2
SRR11605054.2003,3.412679,5.9200716,10
SRR11605054.2004,-0.000907994,8.535226,3
SRR11605054.2005,7.5952625,3.4127142,-1
SRR11605054.2006,6.5631886,5.198059,9
SRR11605054.2007,2.5218425,-10.938669,8
SRR11605054.2008,2.5218573,-10.93868,8
SRR11605054.2009,8.297815,0.6327366,23
SRR11605054.2010,2.4093375,-0.38821796,22
SRR11605054.2011,-9.612898,7.980376,18
SRR11605054.2012,-13.637764,1.0821702,2
SRR11605054.2013,-13.286142,0.9549577,2
SRR11605054.2014,-1.1426286,5.6920624,-1
SRR11605054.2015,-9.561177,-4.585301,5
SRR11605054.2016,8.2978,0.63271856,23
SRR11605054.2017,-13.222639,0.997393,2
SRR11605054.2018,-4.9199786,0.51023436,21
SRR11605054.2019,-12.164534,2.0002155,2
SRR11605054.2020,-1.1205741,-2.6036286,-1
SRR11605054.2021,2.9033732,-12.380926,8
SRR11605054.2022,-2.1291795,3.844125,14
SRR11605054.2023,4.470548,-2.896959,6
SRR11605054.2024,0.8506171,-13.560836,-1
SRR11605054.2025,-0.14324652,-12.485999,8
SRR11605054.2026,2.1925273,-7.709163,7
SRR11605054.2027,3.2123132,-0.4782887,-1
SRR11605054.2028,12.146809,-1.7815635,16
SRR11605054.2029,-0.4790738,4.576365,-1
SRR11605054.2030,0.53347355,-3.6585364,-1
SRR11605054.2031,-4.409523,2.1722608,21
SRR11605054.2032,-9.649782,-2.6281478,5
SRR11605054.2033,-9.096677,-2.9983416,5
SRR11605054.2034,12.146809,-1.7815635,16
SRR11605054.2035,0.2722643,-1.2519183,22
SRR11605054.2036,11.80946,-0.5024092,-1
SRR11605054.2037,13.757159,1.7887484,13
SRR11605054.2038,7.003606,7.135525,-1
SRR11605054.2039,-4.9063363,6.248466,17
SRR11605054.2040,-10.567654,-3.460956,5
SRR11605054.2041,7.918291,7.355879,9
SRR11605054.2042,-3.734964,3.9659374,-1
SRR11605054.2043,-1.8127726,8.092238,3
SRR11605054.2044,-6.8324814,8.529375,-1
SRR11605054.2045,6.7722735,1.8270955,23
SRR11605054.2046,0.2729063,-1.2517056,22
SRR11605054.2047,11.621826,0.8082805,-1
SRR11605054.2048,0.55098814,-1.2136865,22
SRR11605054.2049,5.9058013,1.9022266,-1
SRR11605054.2050,-12.921882,0.7300837,2
SRR11605054.2051,8.062885,0.34588233,23
SRR11605054.2052,-1.5854051,8.581785,3
SRR11605054.2053,6.7816763,1.8384433,23
SRR11605054.2054,-0.1296114,-11.343272,8
SRR11605054.2055,2.1309924,-12.698794,8
SRR11605054.2056,12.147079,-1.786526,16
SRR11605054.2057,-9.950044,-3.2382894,5
SRR11605054.2058,-5.826522,0.40353757,21
SRR11605054.2059,4.4712563,-2.8962953,6
SRR11605054.2060,6.6128745,0.641306,23
SRR11605054.2061,2.9207222,-1.1318926,-1
SRR11605054.2062,13.63965,-1.0583999,-1
SRR11605054.2063,11.461364,0.725811,-1
SRR11605054.2064,-9.770722,-2.387294,5
SRR11605054.2065,-9.195278,-3.794338,5
SRR11605054.2066,2.8950872,4.938217,10
SRR11605054.2067,-2.3243253,7.6015525,3
SRR11605054.2068,6.562779,5.19525,9
SRR11605054.2069,-6.571019,2.5089338,-1
SRR11605054.2070,7.271717,1.3260741,23
SRR11605054.2071,9.687284,0.023882024,-1
SRR11605054.2072,0.23442708,-1.2035491,22
SRR11605054.2073,7.984295,-6.4586415,11
SRR11605054.2074,7.9129996,-6.4359517,11
SRR11605054.2075,8.361018,-6.3454742,11
SRR11605054.2076,-6.351943,5.84758,17
SRR11605054.2077,6.4752035,-0.045793794,23
SRR11605054.2078,2.9318511,4.917499,10
SRR11605054.2079,10.000992,1.782954,-1
SRR11605054.2080,5.9356008,-0.17127211,23
SRR11605054.2081,0.23499724,-1.2035689,22
SRR11605054.2082,0.23341817,-1.2037458,22
SRR11605054.2083,2.6404037,-0.3328152,22
SRR11605054.2084,-10.513438,-3.4897776,5
SRR11605054.2085,8.912718,7.880983,9
SRR11605054.2086,-13.375575,1.4122628,2
SRR11605054.2087,-6.609988,8.939608,-1
SRR11605054.2088,3.2338896,-10.674257,8
SRR11605054.2089,-8.225205,9.185864,18
SRR11605054.2090,0.8873391,-10.656947,8
SRR11605054.2091,-0.8941374,-12.552771,8
SRR11605054.2092,0.3844126,-11.40643,8
SRR11605054.2093,-8.549464,-2.20935,5
SRR11605054.2094,4.871968,0.8093198,23
SRR11605054.2095,4.6095815,-0.30040365,-1
SRR11605054.2096,11.461376,0.7257833,-1
SRR11605054.2097,-10.513438,-3.4897776,5
SRR11605054.2098,0.48308814,-3.602945,-1
SRR11605054.2099,-9.055043,8.906466,18
SRR11605054.2100,-10.513438,-3.4897776,5
SRR11605054.2101,-8.853533,2.0572472,-1
SRR11605054.2102,8.582455,7.9573655,9
SRR11605054.2103,0.7261345,5.8742833,-1
SRR11605054.2104,0.5135648,-10.8089,8
SRR11605054.2105,0.8882611,-12.600144,8
SRR11605054.2106,-8.15432,0.76147383,20
SRR11605054.2107,4.4637566,-5.513574,7
SRR11605054.2108,-7.9843388,8.622008,18
SRR11605054.2109,-7.5693297,5.6086125,-1
SRR11605054.2110,5.806282,-0.39992183,23
SRR11605054.2111,-8.460713,7.4857435,18
SRR11605054.2112,-3.9557354,-4.8044863,-1
SRR11605054.2113,-2.0942276,-3.257625,12
SRR11605054.2114,12.129871,-1.426755,16
SRR11605054.2115,-9.313885,8.160608,18
SRR11605054.2116,6.7242837,0.47313574,23
SRR11605054.2117,6.728021,1.828564,23
SRR11605054.2118,-2.2648041,7.4750423,3
SRR11605054.2119,-10.373308,-2.1698656,5
SRR11605054.2120,1.3896278,-0.54294336,22
SRR11605054.2121,-5.2965665,-1.635044,-1
SRR11605054.2122,-9.8233595,-3.054901,5
SRR11605054.2123,-11.530108,5.230213,1
SRR11605054.2124,10.175044,3.831173,15
SRR11605054.2125,-1.5854051,8.581785,3
SRR11605054.2126,0.96393144,-10.983956,8
SRR11605054.2127,3.7759304,8.589423,0
SRR11605054.2128,7.8810167,6.3805294,9
SRR11605054.2129,0.82390034,6.1860385,-1
SRR11605054.2130,8.543136,7.7118587,9
SRR11605054.2131,0.26982224,-11.106565,8
SRR11605054.2132,0.81867516,5.60301,10
SRR11605054.2133,2.5419877,-10.934445,8
SRR11605054.2134,-6.1458945,0.42287418,21
SRR11605054.2135,0.23499724,-1.2035689,22
SRR11605054.2136,14.117961,1.755351,13
SRR11605054.2137,2.289875,-12.372742,8
SRR11605054.2138,2.5419877,-10.934445,8
SRR11605054.2139,-5.7706795,8.154027,-1
SRR11605054.2140,-8.84053,1.9464829,20
SRR11605054.2141,5.9949937,0.5107469,23
SRR11605054.2142,-7.2314363,-1.5638778,-1
SRR11605054.2143,5.89846,0.68170404,23
SRR11605054.2144,-5.358555,-1.9915344,-1
SRR11605054.2145,-0.9285472,-2.599788,-1
SRR11605054.2146,-7.583755,5.770211,-1
SRR11605054.2147,3.860004,0.6431285,23
SRR11605054.2148,0.5374019,-12.306428,8
SRR11605054.2149,-3.9914339,-3.1941416,12
SRR11605054.2150,8.421894,1.6552787,23
SRR11605054.2151,8.589367,-6.5123644,11
SRR11605054.2152,-12.850164,0.72865987,2
SRR11605054.2153,0.23442708,-1.2035491,22
SRR11605054.2154,-11.289419,6.9065366,1
SRR11605054.2155,-8.528376,9.133427,18
SRR11605054.2156,-11.385328,1.7976999,2
SRR11605054.2157,-7.7136602,4.34155,-1
SRR11605054.2158,-8.460708,7.4857936,18
SRR11605054.2159,0.23499724,-1.2035689,22
SRR11605054.2160,-2.1413517,3.8390663,14
SRR11605054.2161,-10.69879,-3.8110325,5
SRR11605054.2162,4.52799,-2.878268,6
SRR11605054.2163,2.2821434,-8.374197,7
SRR11605054.2164,4.871968,0.8093198,23
SRR11605054.2165,-7.752643,9.432021,18
SRR11605054.2166,2.884965,-7.505894,7
SRR11605054.2167,-13.169501,-0.48287648,2
SRR11605054.2168,-2.0217526,-6.150107,-1
SRR11605054.2169,0.2349972,-1.2035688,22
SRR11605054.2170,11.363732,0.7660397,-1
SRR11605054.2171,4.6510105,-0.41135335,-1
SRR11605054.2172,-0.9285378,-2.5997624,-1
SRR11605054.2173,-6.2412863,-0.23275682,-1
SRR11605054.2174,11.461376,0.7257833,-1
SRR11605054.2175,1.2624671,-9.781959,-1
SRR11605054.2176,-3.802985,-3.37172,12
SRR11605054.2177,-13.486936,0.9846547,2
SRR11605054.2178,-4.791294,-4.4064417,-1
SRR11605054.2179,2.9290392,4.9123025,10
SRR11605054.2180,-13.643764,1.0922928,2
SRR11605054.2181,2.1309924,-12.698794,8
SRR11605054.2182,1.3845536,-11.58268,8
SRR11605054.2183,-5.7509446,2.0848925,21
SRR11605054.2184,10.862521,4.1905246,15
SRR11605054.2185,-7.9844537,8.6224575,18
SRR11605054.2186,-4.908604,6.246651,17
SRR11605054.2187,6.5820913,-0.069477744,23
SRR11605054.2188,3.229197,0.006937238,22
SRR11605054.2189,10.644503,3.837109,15
SRR11605054.2190,4.4669023,1.4054248,23
SRR11605054.2191,2.9290392,4.9123025,10
SRR11605054.2192,-12.9512615,0.86674404,2
SRR11605054.2193,-10.488441,-3.0540094,5
SRR11605054.2194,-7.6381927,4.7191567,17
SRR11605054.2195,4.5253844,-5.492885,7
SRR11605054.2196,9.191028,-1.313775,-1
SRR11605054.2197,-10.4448595,-2.8065956,5
SRR11605054.2198,1.3896325,-0.54294515,22
SRR11605054.2199,3.3471022,-11.263888,8
SRR11605054.2200,2.5419877,-10.934445,8
SRR11605054.2201,-8.794027,1.9015614,20
SRR11605054.2202,0.7664311,-10.980659,8
SRR11605054.2203,6.612882,0.64130676,23
SRR11605054.2204,0.833744,-1.4318935,22
SRR11605054.2205,0.23347148,-1.2038614,22
SRR11605054.2206,-11.530108,5.230213,1
SRR11605054.2207,-0.9974039,-3.7841394,-1
SRR11605054.2208,-1.5854051,8.581785,3
SRR11605054.2209,-2.3711925,-7.9392643,4
SRR11605054.2210,0.108303085,-12.120129,8
SRR11605054.2211,-1.5854051,8.581785,3
SRR11605054.2212,0.17680593,-10.649128,8
SRR11605054.2213,-5.725168,1.3847135,21
SRR11605054.2214,2.003894,-12.339333,8
SRR11605054.2215,7.2375355,1.3318987,23
SRR11605054.2216,9.010202,-5.938514,11
SRR11605054.2217,-2.8566742,-8.138148,4
SRR11605054.2218,4.557323,-2.8764756,6
SRR11605054.2219,4.4963975,-5.5050807,7
SRR11605054.2220,4.4951005,-2.8812788,6
SRR11605054.2221,2.412525,-6.8203416,-1
SRR11605054.2222,-6.6570153,1.3519697,-1
SRR11605054.2223,-6.6824093,1.3402447,-1
SRR11605054.2224,-9.626303,-2.6492174,5
SRR11605054.2225,-2.5425193,-3.8081372,12
SRR11605054.2226,6.7242837,0.47313574,23
SRR11605054.2227,0.47460088,-11.29611,8
SRR11605054.2228,8.30055,-2.86717,-1
SRR11605054.2229,13.986236,2.004556,13
SRR11605054.2230,0.31815544,-10.052805,8
SRR11605054.2231,-13.135033,0.96240056,2
SRR11605054.2232,10.19024,3.8254898,15
SRR11605054.2233,11.285204,-2.7471728,-1
SRR11605054.2234,9.812906,-4.680217,11
SRR11605054.2235,-0.58643425,-11.148109,8
SRR11605054.2236,-0.9926814,8.694821,3
SRR11605054.2237,-3.4379082,-3.5753508,12
SRR11605054.2238,-2.5358834,7.4664364,3
SRR11605054.2239,4.935047,0.117017455,23
SRR11605054.2240,6.5928392,1.9408015,23
SRR11605054.2241,4.463722,-5.5136,7
SRR11605054.2242,14.046511,0.16904221,-1
SRR11605054.2243,0.6683536,-4.212885,-1
SRR11605054.2244,0.23499724,-1.2035689,22
SRR11605054.2245,-2.141351,3.8390663,14
SRR11605054.2246,-4.1334715,2.2418432,-1
SRR11605054.2247,2.5419877,-10.934445,8
SRR11605054.2248,11.615332,-0.42060986,-1
SRR11605054.2249,0.43773526,-11.973287,8
SRR11605054.2250,0.23442708,-1.2035491,22
SRR11605054.2251,10.644514,3.8371038,15
SRR11605054.2252,-5.303271,-1.9908465,-1
SRR11605054.2253,13.922032,0.15996821,-1
SRR11605054.2254,0.23261896,-1.203885,22
SRR11605054.2255,-11.522775,5.2286763,1
SRR11605054.2256,-13.026875,1.0284051,2
SRR11605054.2257,0.23489639,-1.2035613,22
SRR11605054.2258,-10.649977,1.4550219,2
SRR11605054.2259,0.23491983,-1.2035217,22
SRR11605054.2260,-3.803006,-3.3717175,12
SRR11605054.2261,8.543136,7.7118587,9
SRR11605054.2262,6.280591,-1.1839764,-1
SRR11605054.2263,-2.5405922,8.062453,3
SRR11605054.2264,2.8686006,-7.4510016,7
SRR11605054.2265,-10.549128,-4.9362917,5
SRR11605054.2266,-8.23786,7.644888,18
SRR11605054.2267,8.258064,0.59208685,23
SRR11605054.2268,-0.47995082,4.5764537,-1
SRR11605054.2269,-12.422217,4.928616,1
SRR11605054.2270,-2.2831748,7.9618587,3
SRR11605054.2271,-6.8888535,8.615788,18
SRR11605054.2272,-5.964992,6.8641763,-1
SRR11605054.2273,-11.261919,2.099004,2
SRR11605054.2274,-3.9867206,-1.0287195,-1
SRR11605054.2275,-9.067492,8.957082,18
SRR11605054.2276,-13.27894,1.6755714,2
SRR11605054.2277,-0.44966653,-12.026582,8
SRR11605054.2278,-6.4455576,3.937609,-1
SRR11605054.2279,9.276216,-2.381197,19
SRR11605054.2280,2.6404037,-0.3328152,22
SRR11605054.2281,10.0144205,3.4226112,15
SRR11605054.2282,0.23499724,-1.2035689,22
SRR11605054.2283,-10.513438,-3.4897776,5
SRR11605054.2284,6.7816763,1.8384433,23
SRR11605054.2285,-11.530108,5.230213,1
SRR11605054.2286,-12.497873,5.2237687,1
SRR11605054.2287,-12.189871,5.199404,1
SRR11605054.2288,-2.130844,3.842726,14
SRR11605054.2289,0.23344563,-1.2037085,22
SRR11605054.2290,3.2170732,-0.6661446,-1
SRR11605054.2291,5.252897,4.801681,9
SRR11605054.2292,6.819236,3.7509804,-1
SRR11605054.2293,-3.2645168,-0.43893978,-1
SRR11605054.2294,-12.539556,0.7965108,2
SRR11605054.2295,8.751599,7.3400197,9
SRR11605054.2296,4.4773917,-2.8746612,6
SRR11605054.2297,2.4787664,-10.023389,8
SRR11605054.2298,1.8058188,-8.888994,-1
SRR11605054.2299,2.4666946,-8.380705,7
SRR11605054.2300,0.23344563,-1.2037085,22
SRR11605054.2301,3.2714684,1.7098049,-1
SRR11605054.2302,7.7499995,-0.56230587,-1
SRR11605054.2303,-9.626303,-2.6492174,5
SRR11605054.2304,12.147079,-1.786526,16
SRR11605054.2305,12.104896,-2.2229335,16
SRR11605054.2306,3.5821326,8.560937,0
SRR11605054.2307,0.5435984,-0.5850111,22
SRR11605054.2308,12.147391,-1.7868855,16
SRR11605054.2309,1.9402329,-0.70810646,-1
SRR11605054.2310,0.5280094,-3.6510532,-1
SRR11605054.2311,2.8899636,4.939461,10
SRR11605054.2312,13.916341,0.16234408,-1
SRR11605054.2313,-0.4749162,8.261453,3
SRR11605054.2314,-0.4749162,8.261453,3
SRR11605054.2315,0.54412866,-0.586062,22
SRR11605054.2316,3.2170682,-12.344795,8
SRR11605054.2317,9.277059,-2.373938,19
SRR11605054.2318,9.190906,-1.3055583,-1
SRR11605054.2319,-10.946456,4.504133,1
SRR11605054.2320,0.5440059,-0.586473,22
SRR11605054.2321,-2.4544482,-7.9946485,4
SRR11605054.2322,-11.520433,5.242112,1
SRR11605054.2323,0.87195545,-12.58863,8
SRR11605054.2324,-9.64828,-3.7912216,5
SRR11605054.2325,-8.00502,8.610748,18
SRR11605054.2326,7.9747853,0.5147374,23
SRR11605054.2327,-4.064189,2.6408222,21
SRR11605054.2328,3.5423293,-0.0686313,22
SRR11605054.2329,-5.5527153,-3.3315725,-1
SRR11605054.2330,-6.3523846,5.8469925,17
SRR11605054.2331,0.543786,-0.5861558,22
SRR11605054.2332,0.5280057,-3.651049,-1
SRR11605054.2333,-8.004981,8.610586,18
SRR11605054.2334,-12.4896965,5.234193,1
SRR11605054.2335,12.728404,2.285145,13
SRR11605054.2336,-11.469673,1.3044096,2
SRR11605054.2337,1.6085651,-0.21878459,-1
SRR11605054.2338,9.015601,-5.928091,11
SRR11605054.2339,-8.187824,0.71224046,20
SRR11605054.2340,12.727647,1.6979244,13
SRR11605054.2341,13.981944,2.0056777,13
SRR11605054.2342,-10.829499,6.6770997,1
SRR11605054.2343,8.588473,-6.510466,11
SRR11605054.2344,-12.391419,4.969766,1
SRR11605054.2345,-3.2596555,-8.209534,4
SRR11605054.2346,0.04580649,-0.9970072,22
SRR11605054.2347,0.543194,-0.5865835,22
SRR11605054.2348,-10.470879,-3.504227,5
SRR11605054.2349,-7.6127453,0.37362835,20
SRR11605054.2350,0.04546692,-0.99737555,22
SRR11605054.2351,-1.0784323,5.705087,-1
SRR11605054.2352,-10.76587,-3.8277798,5
SRR11605054.2353,-8.243503,9.181076,18
SRR11605054.2354,-11.506704,5.2450705,1
SRR11605054.2355,-8.694922,8.780514,18
SRR11605054.2356,-4.108984,0.50737154,-1
SRR11605054.2357,8.588473,-6.510466,11
SRR11605054.2358,-7.647872,4.7210956,17
SRR11605054.2359,1.4421414,-10.531668,8
SRR11605054.2360,-0.7754989,-12.070161,8
SRR11605054.2361,0.54307204,-0.58497506,22
SRR11605054.2362,6.7665215,-2.0366268,-1
SRR11605054.2363,3.1783512,0.08753478,22
SRR11605054.2364,-1.0780594,5.9791055,-1
SRR11605054.2365,6.9404006,7.0116024,-1
SRR11605054.2366,-6.2927275,-0.48477632,-1
SRR11605054.2367,0.6300371,-12.174081,8
SRR11605054.2368,6.9733253,0.65403193,23
SRR11605054.2369,-1.8167356,6.137858,3
SRR11605054.2370,5.092531,3.4385314,-1
SRR11605054.2371,0.54416084,-0.5863878,22
SRR11605054.2372,0.54612654,-0.5870642,22
SRR11605054.2373,-2.8577714,-8.136473,4
SRR11605054.2374,4.57674,-0.3412594,-1
SRR11605054.2375,1.9594603,-2.8554673,-1
SRR11605054.2376,9.277195,-2.3739402,19
SRR11605054.2377,-9.473939,8.090813,18
SRR11605054.2378,4.006974,0.91713053,23
SRR11605054.2379,1.7478784,-1.088873,-1
SRR11605054.2380,-1.8411385,4.6814947,14
SRR11605054.2381,-3.1770375,3.6399863,14
SRR11605054.2382,3.6408074,0.36573765,22
SRR11605054.2383,-8.851281,8.012624,18
SRR11605054.2384,4.6310062,8.747162,0
SRR11605054.2385,-5.2642245,5.4801726,17
SRR11605054.2386,2.0475936,-0.85248435,-1
SRR11605054.2387,0.34900582,7.915427,-1
SRR11605054.2388,4.4253974,1.4361718,23
SRR11605054.2389,-2.3713355,-7.9421244,4
SRR11605054.2390,-8.005007,8.610733,18
SRR11605054.2391,13.747449,1.7865522,13
SRR11605054.2392,-5.9683046,6.8635173,-1
SRR11605054.2393,14.293917,2.097936,13
SRR11605054.2394,0.5441154,-0.5860536,22
SRR11605054.2395,-5.7980003,2.3545265,-1
SRR11605054.2396,12.147391,-1.7868855,16
SRR11605054.2397,2.4298418,-11.803431,8
SRR11605054.2398,8.231396,0.7600253,23
SRR11605054.2399,2.8287554,0.25337207,22
SRR11605054.2400,0.35130724,8.269659,-1
SRR11605054.2401,-1.2715617,-10.63098,8
SRR11605054.2402,-13.030843,1.0328987,2
SRR11605054.2403,3.178359,0.08753684,22
SRR11605054.2404,-8.4711,7.4795284,18
SRR11605054.2405,-8.00498,8.610609,18
SRR11605054.2406,-8.243503,9.181076,18
SRR11605054.2407,-8.133786,9.350752,18
SRR11605054.2408,-6.0023756,6.857075,-1
SRR11605054.2409,7.009496,7.1340733,-1
SRR11605054.2410,3.1219232,5.8746862,10
SRR11605054.2411,0.5433696,-0.58473593,22
SRR11605054.2412,2.1314275,-12.699394,8
SRR11605054.2413,3.4099178,5.917664,10
SRR11605054.2414,-2.1428504,3.8404875,14
SRR11605054.2415,2.8344066,0.67085963,22
SRR11605054.2416,6.563162,5.1946115,9
SRR11605054.2417,9.277058,-2.3739462,19
SRR11605054.2418,6.976717,0.6766907,23
SRR11605054.2419,1.2694955,-10.170414,8
